order_id,order_value,category,customer_type,customer_order_count,payment_method,delivery_pincode_risk_tier,discount_percent,order_hour,day_of_week,returned_or_disputed
ORD101674,972,beauty,returning,10,COD,medium,27,10,Sat,0
ORD100365,2248,apparel,new,0,UPI,medium,4,12,Thu,0
ORD105260,2363,home,returning,7,netbanking,low,10,16,Mon,0
ORD106377,299,grocery,returning,6,COD,low,19,2,Thu,0
ORD104327,782,beauty,returning,11,COD,low,20,10,Sun,0
ORD100147,10400,home,returning,7,card,low,5,9,Mon,0
ORD107034,45000,electronics,returning,10,UPI,low,5,22,Wed,0
ORD103088,1259,home,returning,9,UPI,low,39,20,Sun,0
ORD106315,3496,home,returning,9,UPI,low,4,10,Fri,0
ORD100407,1672,beauty,returning,10,UPI,low,20,8,Sun,0
ORD107386,2521,home,returning,5,COD,low,3,0,Mon,1
ORD103456,935,grocery,returning,8,card,medium,38,18,Mon,0
ORD104182,557,beauty,returning,8,card,medium,24,8,Sat,0
ORD103271,2080,home,returning,6,UPI,high,38,7,Wed,0
ORD101031,848,beauty,returning,6,card,low,0,4,Tue,0
ORD100855,1203,apparel,returning,13,UPI,medium,5,14,Thu,0
ORD103926,2212,home,returning,9,UPI,low,19,19,Fri,0
ORD100078,3922,home,new,0,card,high,40,2,Sun,1
ORD102247,5623,home,returning,5,card,low,22,14,Sun,0
ORD105931,566,apparel,returning,7,wallet,low,5,23,Mon,0
ORD107307,719,beauty,returning,8,UPI,low,20,22,Fri,0
ORD107355,1620,apparel,new,0,COD,low,64,0,Sat,0
ORD106195,1283,apparel,returning,3,card,high,2,13,Thu,0
ORD102279,2167,home,returning,10,netbanking,low,20,16,Tue,1
ORD104095,1516,apparel,new,0,COD,low,33,15,Wed,0
ORD107584,2124,home,new,0,card,low,3,13,Sun,0
ORD106649,1424,apparel,returning,10,UPI,low,3,7,Sun,0
ORD103631,847,grocery,new,0,card,low,11,7,Mon,0
ORD105995,4930,apparel,new,0,card,low,50,3,Sat,0
ORD100424,3627,home,returning,5,UPI,medium,2,22,Sat,0
ORD100392,3120,home,returning,5,card,low,8,7,Thu,0
ORD105978,9604,electronics,new,0,COD,low,11,3,Wed,1
ORD107549,9605,electronics,new,0,UPI,low,16,12,Sat,0
ORD102672,1142,apparel,new,0,wallet,low,6,1,Sun,1
ORD107318,847,apparel,new,0,wallet,low,28,1,Sat,0
ORD103493,6420,home,returning,8,netbanking,medium,42,1,Sat,0
ORD101459,1658,apparel,returning,9,card,high,14,14,Tue,0
ORD106615,17786,electronics,returning,7,wallet,low,0,8,Mon,0
ORD106311,2489,beauty,returning,5,UPI,low,15,10,Wed,0
ORD105310,941,apparel,returning,6,UPI,medium,4,15,Wed,0
ORD103835,1188,apparel,returning,5,UPI,high,9,12,Wed,0
ORD106198,2174,apparel,new,0,UPI,medium,39,14,Wed,1
ORD107610,1078,beauty,returning,4,UPI,medium,11,7,Sat,0
ORD104724,8655,electronics,new,0,card,medium,6,7,Fri,0
ORD102355,1061,beauty,new,0,UPI,medium,1,0,Wed,0
ORD107900,1925,apparel,returning,6,COD,low,16,21,Tue,0
ORD102442,13205,electronics,returning,5,UPI,low,20,10,Wed,0
ORD107340,2025,home,new,0,UPI,low,15,16,Tue,0
ORD100464,4678,home,returning,4,UPI,low,6,23,Tue,0
ORD100163,7288,electronics,new,0,card,low,7,1,Fri,0
ORD107167,6972,electronics,returning,8,UPI,low,38,2,Mon,0
ORD107929,797,beauty,new,0,COD,medium,1,9,Wed,0
ORD102009,1546,beauty,returning,5,COD,medium,23,23,Wed,0
ORD103084,872,beauty,returning,10,UPI,low,8,10,Sat,0
ORD107990,12000,home,returning,8,wallet,medium,7,17,Thu,0
ORD104837,4581,electronics,returning,5,UPI,medium,9,13,Fri,0
ORD102293,2357,apparel,new,0,COD,low,5,3,Sat,0
ORD104481,1565,home,returning,7,COD,medium,12,12,Thu,0
ORD103716,589,beauty,returning,9,UPI,medium,34,22,Sun,0
ORD106643,1342,apparel,new,0,card,low,7,23,Thu,0
ORD101764,6608,electronics,returning,7,card,medium,3,4,Fri,0
ORD101549,1026,apparel,returning,6,COD,low,5,13,Wed,0
ORD103029,2796,apparel,new,0,UPI,medium,24,2,Sat,0
ORD102044,439,grocery,new,0,UPI,low,0,0,Fri,0
ORD100767,6863,electronics,returning,7,card,medium,3,12,Fri,0
ORD101508,4023,electronics,returning,7,COD,low,4,4,Tue,0
ORD107768,240,grocery,returning,6,wallet,low,4,11,Thu,0
ORD104517,1781,apparel,returning,3,UPI,medium,6,12,Thu,0
ORD104219,1198,beauty,returning,10,UPI,low,14,8,Wed,0
ORD106652,1101,home,returning,11,UPI,low,4,2,Tue,0
ORD105242,1515,apparel,returning,7,UPI,low,1,13,Wed,0
ORD103292,2704,home,returning,4,UPI,medium,11,22,Sun,0
ORD100819,1468,apparel,returning,4,wallet,high,21,15,Sun,0
ORD101403,2726,apparel,returning,7,UPI,medium,26,7,Sat,0
ORD102148,575,beauty,new,0,COD,low,32,4,Sat,1
ORD101638,1993,apparel,returning,3,netbanking,low,2,2,Mon,0
ORD107688,3042,apparel,returning,9,card,high,6,3,Thu,1
ORD100399,2324,apparel,new,0,card,medium,40,18,Sat,0
ORD100882,477,grocery,new,0,netbanking,high,2,15,Sat,0
ORD103565,866,beauty,returning,1,card,low,17,0,Sat,0
ORD107150,4748,home,returning,7,card,low,0,21,Sat,0
ORD101179,11051,electronics,returning,5,UPI,low,5,13,Fri,0
ORD104244,1972,beauty,returning,7,wallet,low,39,8,Fri,0
ORD105218,1863,apparel,returning,10,UPI,medium,29,8,Fri,0
ORD102130,8910,electronics,returning,3,UPI,low,19,5,Wed,0
ORD105078,1571,apparel,returning,6,UPI,low,7,11,Sat,0
ORD100456,1308,grocery,returning,8,COD,low,3,9,Wed,0
ORD106901,3857,home,returning,9,COD,high,8,1,Sun,0
ORD101950,878,grocery,returning,5,COD,low,3,0,Thu,0
ORD100689,5978,home,returning,4,UPI,low,14,2,Wed,0
ORD106325,6572,electronics,returning,5,UPI,high,5,3,Sat,0
ORD107812,646,beauty,returning,7,wallet,high,13,13,Fri,0
ORD101953,483,grocery,returning,10,wallet,medium,4,3,Sat,0
ORD102710,462,grocery,new,0,card,low,9,5,Thu,0
ORD105911,10277,electronics,returning,9,UPI,medium,9,12,Thu,0
ORD105945,1049,apparel,returning,5,wallet,low,13,10,Sat,0
ORD104349,1887,beauty,returning,10,UPI,low,2,4,Tue,0
ORD101884,3301,apparel,returning,10,netbanking,high,17,5,Fri,0
ORD106029,11033,electronics,new,0,UPI,medium,10,12,Tue,0
ORD107075,813,apparel,returning,11,netbanking,low,3,3,Sun,0
ORD102494,351,grocery,new,0,netbanking,high,1,5,Mon,0
ORD103036,6310,home,returning,7,COD,medium,6,7,Wed,0
ORD103603,1266,apparel,returning,4,card,high,4,2,Mon,0
ORD100845,1911,grocery,new,0,card,medium,64,8,Thu,0
ORD103724,1679,beauty,returning,6,UPI,low,2,16,Sun,0
ORD104187,4582,electronics,returning,7,wallet,medium,1,1,Sat,0
ORD103679,13040,electronics,returning,4,wallet,low,1,1,Sat,0
ORD107705,2861,home,new,0,COD,low,2,2,Sun,0
ORD105500,7365,electronics,new,0,netbanking,high,20,7,Wed,1
ORD102964,2905,apparel,returning,6,card,high,25,16,Fri,0
ORD102529,754,home,returning,12,UPI,medium,1,8,Tue,0
ORD101048,435,grocery,new,0,card,high,19,12,Sat,0
ORD101960,4163,home,returning,5,UPI,high,16,7,Tue,0
ORD102530,2497,home,new,0,card,low,1,13,Wed,0
ORD106267,681,beauty,new,0,netbanking,low,50,22,Tue,0
ORD100237,1038,beauty,new,0,UPI,low,9,10,Thu,0
ORD104917,4687,home,returning,8,card,medium,12,4,Tue,0
ORD105918,535,grocery,new,0,COD,low,40,17,Tue,0
ORD106017,1321,beauty,new,0,COD,medium,7,1,Sat,1
ORD106174,1548,apparel,new,0,COD,high,21,11,Sun,0
ORD102978,1250,beauty,new,0,COD,low,16,11,Tue,0
ORD106337,972,apparel,returning,7,wallet,high,4,4,Sun,1
ORD106155,19223,electronics,new,0,UPI,low,15,16,Fri,0
ORD107609,2102,grocery,returning,3,UPI,low,3,23,Sat,0
ORD105969,497,beauty,returning,5,UPI,medium,4,20,Sat,0
ORD103919,1689,apparel,new,0,UPI,high,13,18,Sat,0
ORD103138,1322,beauty,new,0,card,low,3,10,Sun,1
ORD107141,2326,beauty,returning,5,UPI,high,4,0,Tue,0
ORD106878,5050,home,returning,6,UPI,low,6,1,Thu,0
ORD103229,5591,apparel,returning,7,wallet,medium,15,14,Sun,0
ORD101826,2262,home,returning,8,card,high,61,3,Thu,0
ORD100593,12000,home,returning,13,COD,medium,12,9,Sun,0
ORD102725,1235,beauty,returning,11,card,low,19,14,Tue,0
ORD104137,738,grocery,new,0,netbanking,low,12,10,Wed,0
ORD106272,1230,home,returning,5,card,low,1,0,Tue,0
ORD105638,8038,electronics,returning,2,UPI,low,9,23,Fri,0
ORD104437,1182,apparel,new,0,wallet,low,10,13,Tue,0
ORD105552,933,apparel,returning,8,card,low,2,8,Wed,0
ORD100261,1838,beauty,returning,11,UPI,medium,8,22,Sat,0
ORD105368,2452,beauty,returning,4,UPI,low,5,7,Fri,0
ORD107298,376,grocery,new,0,card,high,27,5,Sun,0
ORD101689,803,apparel,returning,3,netbanking,low,7,11,Sun,0
ORD101725,6160,electronics,returning,6,wallet,high,10,13,Sat,1
ORD106529,14122,electronics,new,0,wallet,low,3,7,Sat,0
ORD104930,731,beauty,returning,5,netbanking,low,9,11,Sat,0
ORD105382,1059,beauty,new,0,card,low,14,4,Thu,0
ORD100340,7911,electronics,returning,9,card,low,16,13,Thu,0
ORD106517,1465,home,returning,6,UPI,high,1,20,Wed,0
ORD101601,10404,electronics,new,0,UPI,high,2,4,Wed,0
ORD104576,2258,beauty,returning,7,wallet,medium,32,20,Tue,0
ORD103725,749,beauty,returning,7,card,high,7,20,Fri,0
ORD102785,2549,beauty,new,0,COD,low,4,6,Sat,0
ORD101523,1233,beauty,returning,9,UPI,high,4,1,Fri,0
ORD105967,1458,apparel,new,0,wallet,medium,21,18,Thu,0
ORD106471,4655,home,returning,8,UPI,medium,35,23,Thu,0
ORD101766,372,grocery,returning,10,UPI,high,19,12,Fri,0
ORD107889,5886,home,new,0,card,low,10,6,Tue,0
ORD104037,1681,beauty,new,0,UPI,low,1,10,Sun,0
ORD105476,6513,electronics,new,0,UPI,medium,6,21,Thu,0
ORD106326,954,beauty,new,0,COD,low,18,21,Mon,0
ORD106488,3941,electronics,returning,9,card,medium,1,2,Sat,0
ORD100363,8586,electronics,returning,9,netbanking,low,2,9,Thu,0
ORD107909,2609,apparel,new,0,UPI,low,7,22,Sat,0
ORD107197,834,grocery,new,0,UPI,high,3,11,Sat,0
ORD104725,1932,apparel,returning,8,UPI,medium,3,8,Wed,0
ORD104443,881,grocery,returning,10,UPI,low,19,0,Thu,0
ORD106380,991,beauty,returning,5,wallet,low,8,3,Sun,0
ORD107387,6141,electronics,new,0,UPI,medium,11,12,Sun,0
ORD105601,8520,electronics,new,0,UPI,low,31,22,Sat,1
ORD107424,1363,beauty,new,0,card,low,1,11,Wed,0
ORD103083,775,beauty,returning,9,netbanking,low,13,9,Sun,0
ORD107370,2763,apparel,returning,8,UPI,medium,43,17,Sat,0
ORD102102,644,beauty,new,0,UPI,medium,3,17,Tue,0
ORD105803,9777,home,returning,7,UPI,high,11,5,Fri,0
ORD104406,515,grocery,returning,5,netbanking,medium,4,16,Sun,0
ORD105884,1302,apparel,new,0,netbanking,medium,15,19,Mon,0
ORD107719,1115,apparel,new,0,COD,low,19,17,Tue,1
ORD106140,8779,electronics,new,0,netbanking,high,1,9,Sun,0
ORD103619,1329,grocery,new,0,wallet,low,4,22,Sat,0
ORD103883,763,apparel,returning,11,card,low,38,15,Wed,0
ORD104211,3717,apparel,returning,1,UPI,medium,2,4,Sat,0
ORD101494,2499,apparel,new,0,UPI,low,8,23,Mon,0
ORD102401,972,beauty,new,0,card,low,8,2,Sun,0
ORD103874,458,grocery,returning,7,UPI,low,12,2,Mon,0
ORD101232,45000,electronics,new,0,COD,high,30,1,Sat,0
ORD102661,1176,apparel,new,0,netbanking,low,1,11,Mon,0
ORD102817,1322,home,new,0,wallet,medium,19,15,Sun,1
ORD107310,1616,apparel,new,0,card,low,0,21,Sat,0
ORD107712,1380,apparel,returning,10,card,low,4,18,Sun,0
ORD106356,1803,apparel,returning,5,UPI,low,18,20,Thu,0
ORD104153,2315,apparel,returning,6,COD,medium,13,4,Sun,1
ORD105968,2185,home,new,0,COD,low,1,18,Sat,0
ORD103061,2932,apparel,returning,5,card,low,15,6,Wed,0
ORD106843,3505,apparel,new,0,card,high,11,18,Fri,1
ORD101735,636,beauty,new,0,UPI,low,23,19,Mon,0
ORD102823,689,grocery,returning,11,wallet,low,27,17,Mon,0
ORD106107,6068,electronics,returning,8,UPI,medium,13,1,Sun,0
ORD107764,6778,home,returning,11,UPI,medium,6,0,Thu,0
ORD102475,13653,electronics,new,0,card,medium,3,13,Thu,0
ORD107970,959,home,returning,3,UPI,medium,45,9,Sat,0
ORD106741,963,apparel,returning,6,netbanking,low,1,9,Tue,0
ORD106194,8464,electronics,returning,6,UPI,low,59,8,Sun,0
ORD100707,1517,beauty,new,0,card,high,23,8,Sat,0
ORD103046,1363,apparel,returning,9,COD,high,1,16,Wed,0
ORD106831,7181,home,returning,6,UPI,low,16,8,Wed,0
ORD105189,5304,home,returning,4,COD,low,40,2,Mon,0
ORD106113,1571,grocery,returning,6,card,low,8,11,Mon,0
ORD100072,864,grocery,returning,7,UPI,low,31,23,Thu,0
ORD104448,4855,home,new,0,wallet,high,31,7,Thu,0
ORD104839,16072,electronics,returning,7,COD,high,27,20,Sat,0
ORD107483,1725,beauty,returning,8,netbanking,medium,5,11,Fri,0
ORD105101,3431,apparel,returning,9,card,low,6,20,Tue,0
ORD101190,2483,apparel,returning,12,card,medium,37,14,Tue,0
ORD102601,8567,home,returning,8,card,low,7,21,Fri,0
ORD101125,5612,home,returning,8,UPI,low,35,15,Fri,0
ORD101241,1398,apparel,new,0,UPI,low,11,8,Wed,1
ORD106604,509,beauty,returning,4,card,high,2,0,Wed,0
ORD103351,3516,electronics,returning,7,UPI,low,3,5,Sun,0
ORD105094,696,grocery,returning,10,UPI,high,22,23,Sun,0
ORD104008,12092,electronics,returning,4,UPI,medium,4,2,Fri,0
ORD101577,1056,beauty,returning,8,netbanking,medium,29,17,Sun,0
ORD103729,2382,beauty,returning,5,COD,medium,3,14,Sun,1
ORD104358,1000,apparel,returning,10,UPI,low,1,3,Fri,0
ORD101343,2456,home,returning,6,netbanking,high,3,20,Sun,0
ORD107977,1208,grocery,new,0,card,medium,32,2,Wed,0
ORD106979,980,beauty,new,0,wallet,low,40,4,Sat,0
ORD100440,791,grocery,returning,5,card,high,17,1,Thu,0
ORD101100,9474,electronics,returning,8,card,medium,17,11,Sat,0
ORD102637,16729,electronics,new,0,UPI,high,2,6,Wed,0
ORD105652,10203,home,new,0,card,medium,5,16,Sun,0
ORD100649,4211,electronics,new,0,card,medium,29,7,Wed,1
ORD101546,1322,apparel,returning,7,COD,low,16,15,Tue,0
ORD106092,2730,home,returning,4,card,high,1,21,Thu,0
ORD106112,1298,apparel,returning,4,card,medium,4,11,Mon,0
ORD102852,683,beauty,returning,10,COD,low,12,1,Sun,0
ORD103503,4935,home,new,0,COD,medium,2,0,Sun,0
ORD105771,1032,grocery,returning,9,card,low,69,17,Mon,0
ORD100630,651,grocery,new,0,card,low,29,14,Sun,0
ORD104768,8238,electronics,returning,7,UPI,low,24,1,Sat,0
ORD101249,261,grocery,new,0,netbanking,low,1,13,Wed,0
ORD105483,1220,apparel,new,0,COD,medium,3,5,Wed,0
ORD101584,8823,home,returning,6,UPI,medium,77,19,Mon,0
ORD104676,8417,electronics,new,0,COD,low,9,2,Sun,0
ORD101462,14488,electronics,new,0,UPI,high,41,15,Tue,0
ORD103040,1852,apparel,new,0,card,high,40,0,Sun,1
ORD105010,2633,apparel,returning,9,wallet,low,10,21,Sun,0
ORD103273,752,beauty,returning,7,card,medium,2,21,Thu,0
ORD103683,2964,apparel,new,0,card,medium,9,20,Thu,0
ORD104145,1177,apparel,returning,10,UPI,low,34,17,Fri,0
ORD104954,1853,apparel,returning,8,UPI,low,12,16,Tue,0
ORD103225,3680,beauty,returning,4,UPI,low,1,6,Sat,0
ORD101072,1460,apparel,returning,6,card,medium,5,2,Sat,0
ORD104815,10716,electronics,returning,3,COD,low,15,22,Thu,0
ORD102631,690,apparel,returning,6,UPI,high,18,0,Fri,1
ORD101660,16420,electronics,returning,8,COD,high,24,16,Mon,1
ORD102425,1233,beauty,new,0,card,medium,62,14,Fri,0
ORD105079,930,beauty,new,0,COD,low,10,14,Sat,1
ORD103097,1879,apparel,new,0,wallet,medium,24,7,Sun,0
ORD103976,23557,electronics,returning,9,COD,low,31,5,Thu,0
ORD107290,746,apparel,returning,8,UPI,low,18,13,Thu,0
ORD107590,6000,apparel,returning,5,UPI,low,11,15,Fri,0
ORD105291,1465,apparel,new,0,UPI,low,2,17,Sun,0
ORD101408,249,grocery,returning,6,UPI,medium,22,6,Sat,0
ORD101845,2137,home,returning,5,UPI,low,1,13,Sun,0
ORD101475,6682,home,returning,6,UPI,low,10,1,Sat,0
ORD105804,3321,home,new,0,UPI,medium,5,4,Sun,1
ORD100035,6377,electronics,new,0,UPI,high,42,14,Sat,1
ORD106157,23552,electronics,returning,5,netbanking,low,54,10,Mon,0
ORD100444,1625,apparel,new,0,UPI,low,1,20,Tue,0
ORD102359,20187,electronics,returning,4,netbanking,low,14,18,Mon,0
ORD103654,3985,apparel,returning,5,netbanking,low,25,10,Fri,0
ORD106291,856,grocery,returning,7,card,medium,0,20,Thu,0
ORD103179,6308,home,returning,7,card,low,10,13,Mon,0
ORD105940,644,beauty,new,0,UPI,medium,4,7,Mon,0
ORD104445,366,apparel,returning,7,card,medium,33,8,Wed,0
ORD103416,1725,home,new,0,card,low,5,14,Fri,0
ORD107722,7832,electronics,returning,5,card,low,8,19,Thu,0
ORD101681,738,beauty,new,0,COD,low,31,10,Sat,0
ORD105829,633,beauty,new,0,netbanking,medium,12,11,Sat,0
ORD101692,349,apparel,new,0,card,low,10,8,Fri,0
ORD106244,3040,electronics,returning,6,card,low,13,19,Wed,0
ORD103635,18685,electronics,returning,8,card,low,4,8,Thu,0
ORD105453,16036,electronics,returning,8,netbanking,low,46,12,Wed,0
ORD107576,419,grocery,new,0,UPI,low,4,1,Sat,0
ORD104884,466,grocery,returning,6,UPI,medium,16,20,Sun,0
ORD104419,2711,home,returning,5,UPI,low,7,5,Sat,0
ORD107452,4165,apparel,new,0,card,high,12,18,Fri,0
ORD106580,451,beauty,returning,7,UPI,low,2,7,Sun,0
ORD105243,613,apparel,new,0,card,high,4,13,Sat,0
ORD103188,15986,electronics,returning,12,card,low,24,14,Sat,0
ORD104431,737,grocery,returning,9,UPI,low,6,2,Fri,0
ORD105613,3949,home,returning,6,card,low,4,5,Thu,0
ORD100406,543,apparel,new,0,UPI,low,8,16,Sat,0
ORD100020,906,beauty,returning,8,COD,medium,10,23,Mon,0
ORD101004,4083,home,new,0,UPI,medium,2,17,Sat,1
ORD104986,5942,home,new,0,COD,high,3,9,Fri,0
ORD102411,1135,grocery,returning,6,card,low,6,10,Mon,0
ORD102545,3097,apparel,returning,8,card,low,23,6,Fri,0
ORD106004,22593,electronics,returning,7,COD,low,6,13,Sat,1
ORD102390,5078,home,new,0,netbanking,low,14,18,Wed,0
ORD107853,871,apparel,new,0,UPI,high,12,21,Thu,1
ORD100042,513,beauty,returning,8,card,low,2,12,Sun,0
ORD102830,2199,apparel,new,0,netbanking,low,3,9,Mon,0
ORD103371,14723,electronics,returning,12,netbanking,low,24,0,Wed,0
ORD103022,1393,apparel,new,0,COD,low,33,1,Mon,0
ORD103364,1474,apparel,returning,7,card,low,11,21,Wed,0
ORD104399,556,beauty,returning,5,UPI,low,74,17,Sat,0
ORD105252,1801,apparel,returning,9,card,low,7,6,Thu,0
ORD100011,2337,grocery,returning,9,COD,low,8,22,Tue,0
ORD101177,2216,apparel,returning,3,COD,low,80,3,Tue,1
ORD101947,229,grocery,returning,8,card,medium,18,4,Sun,0
ORD102501,657,beauty,new,0,UPI,medium,22,22,Sat,0
ORD102863,17519,electronics,returning,8,card,high,4,14,Sun,0
ORD103865,1581,apparel,new,0,UPI,low,5,11,Thu,1
ORD101026,242,grocery,new,0,wallet,medium,4,12,Tue,0
ORD103848,2404,apparel,returning,8,UPI,high,31,22,Fri,0
ORD102989,5158,home,returning,8,card,low,20,12,Fri,0
ORD100961,2145,apparel,returning,4,UPI,low,0,18,Sun,0
ORD102889,13957,electronics,returning,6,UPI,low,8,5,Thu,0
ORD103015,278,beauty,returning,9,netbanking,medium,23,12,Wed,0
ORD103338,440,apparel,returning,13,COD,medium,7,19,Sun,0
ORD105665,1207,beauty,new,0,COD,low,55,21,Wed,0
ORD100735,732,beauty,new,0,card,medium,3,11,Thu,0
ORD104400,1436,beauty,returning,5,COD,low,53,2,Fri,0
ORD101440,2392,apparel,new,0,wallet,low,5,7,Thu,0
ORD102875,38240,electronics,returning,14,netbanking,low,6,7,Fri,0
ORD103986,1733,apparel,returning,8,UPI,low,21,0,Fri,0
ORD100916,29190,electronics,returning,5,UPI,low,4,3,Tue,0
ORD106680,6717,home,new,0,UPI,low,0,2,Fri,0
ORD104089,7695,electronics,returning,3,COD,low,2,1,Mon,0
ORD107389,506,apparel,new,0,netbanking,low,1,19,Sat,0
ORD106256,773,home,returning,5,UPI,low,7,12,Tue,0
ORD102772,969,grocery,new,0,card,low,49,4,Sat,0
ORD101624,1565,apparel,new,0,card,low,0,2,Mon,0
ORD100821,3673,home,returning,11,card,low,23,3,Thu,0
ORD101367,25905,electronics,returning,11,UPI,low,10,3,Tue,0
ORD103712,656,grocery,new,0,wallet,low,30,12,Sat,0
ORD100850,8736,electronics,returning,5,netbanking,high,12,21,Fri,0
ORD101000,30666,electronics,new,0,UPI,medium,6,16,Tue,0
ORD105957,24701,electronics,new,0,wallet,low,14,4,Thu,0
ORD101667,6000,apparel,returning,6,card,low,13,3,Sun,0
ORD104589,704,grocery,new,0,wallet,low,6,20,Tue,0
ORD103173,257,grocery,returning,6,UPI,low,10,1,Sat,0
ORD106431,1946,apparel,returning,9,card,high,11,19,Thu,1
ORD106156,1385,apparel,returning,14,card,high,8,17,Wed,1
ORD104783,4733,home,returning,6,UPI,low,16,1,Sat,0
ORD106258,1503,apparel,returning,10,netbanking,low,0,8,Fri,0
ORD106549,2674,apparel,returning,13,card,low,5,14,Thu,0
ORD100703,506,grocery,new,0,COD,low,7,2,Mon,0
ORD106381,351,grocery,new,0,UPI,low,1,21,Wed,0
ORD103291,296,beauty,new,0,COD,low,0,5,Thu,1
ORD103673,4199,apparel,returning,4,card,medium,27,11,Tue,0
ORD102408,3430,apparel,new,0,UPI,high,0,10,Thu,0
ORD107379,1533,apparel,returning,7,COD,low,20,13,Sun,0
ORD101327,2345,home,returning,8,card,low,19,12,Sat,0
ORD107445,4411,home,returning,6,COD,high,16,8,Tue,0
ORD104909,10408,electronics,returning,4,netbanking,high,18,19,Sun,0
ORD104440,10858,electronics,new,0,card,medium,12,15,Fri,0
ORD106689,810,apparel,new,0,COD,medium,8,16,Thu,1
ORD100986,982,apparel,new,0,UPI,low,9,0,Thu,0
ORD106358,3447,home,new,0,card,low,10,0,Wed,1
ORD107262,7965,home,returning,6,COD,medium,11,12,Sun,0
ORD106886,2449,apparel,new,0,UPI,low,4,0,Sat,1
ORD103485,1073,beauty,returning,8,UPI,low,18,20,Sat,0
ORD102474,1251,apparel,returning,7,card,high,5,14,Thu,0
ORD105238,1231,apparel,returning,6,UPI,low,1,7,Sun,0
ORD101198,1575,apparel,returning,8,netbanking,medium,7,0,Mon,0
ORD104181,14840,electronics,returning,3,card,low,10,23,Sun,1
ORD101518,29629,electronics,returning,6,UPI,low,4,0,Thu,0
ORD106641,1155,beauty,new,0,card,low,18,22,Sun,0
ORD105477,1704,apparel,new,0,UPI,high,1,9,Tue,0
ORD101799,6650,home,returning,8,card,low,14,21,Wed,0
ORD101014,3893,apparel,returning,7,netbanking,low,23,3,Wed,0
ORD100128,5616,electronics,returning,6,UPI,low,16,17,Mon,0
ORD101364,1053,apparel,returning,9,COD,medium,6,17,Tue,0
ORD106163,1605,home,returning,3,card,medium,3,2,Mon,0
ORD100891,375,grocery,returning,6,UPI,low,8,2,Fri,0
ORD102793,976,grocery,returning,7,card,medium,9,17,Wed,0
ORD105455,1570,home,new,0,card,low,5,7,Sat,0
ORD104403,1240,apparel,returning,9,card,low,28,16,Tue,0
ORD107614,4041,apparel,returning,3,netbanking,high,34,6,Sat,0
ORD105413,45000,electronics,new,0,UPI,high,31,9,Fri,0
ORD103249,2433,apparel,new,0,UPI,low,16,9,Thu,0
ORD101208,626,apparel,returning,3,COD,high,2,2,Sun,0
ORD103868,2230,home,returning,6,UPI,low,6,6,Fri,0
ORD107184,5680,electronics,returning,8,card,low,16,13,Fri,1
ORD104065,682,beauty,new,0,card,low,31,0,Sat,0
ORD101239,10072,electronics,returning,7,card,low,1,11,Fri,0
ORD102289,692,apparel,returning,16,COD,medium,4,19,Sun,0
ORD102740,10289,electronics,returning,5,UPI,low,73,12,Thu,0
ORD101035,4153,home,returning,11,UPI,medium,23,20,Fri,0
ORD101229,8994,electronics,returning,4,COD,medium,6,0,Tue,0
ORD101008,897,beauty,returning,6,wallet,low,28,13,Sat,0
ORD106525,1530,grocery,new,0,UPI,low,27,1,Fri,0
ORD105178,4780,home,returning,5,UPI,low,8,21,Sun,0
ORD103828,571,grocery,new,0,UPI,high,56,12,Thu,0
ORD102532,1560,beauty,returning,4,card,high,4,14,Wed,0
ORD104293,1925,home,new,0,netbanking,low,19,6,Mon,0
ORD107414,1484,home,new,0,netbanking,low,24,7,Sun,0
ORD100281,17555,electronics,returning,7,card,low,4,0,Fri,0
ORD101043,8044,home,new,0,UPI,low,25,18,Sat,0
ORD101316,1462,home,new,0,UPI,medium,3,10,Fri,0
ORD100968,1581,home,returning,7,UPI,low,54,8,Thu,0
ORD102381,2948,apparel,returning,2,card,low,5,6,Sat,0
